,cand_id,country,endMonth,endYear,name,startMonth,startYear
0,1404.0,IN,Present,Present,b'Koneru Lakshmaiah College of Engineering',,
1,1404.0,IN,Present,Present,b'Annamalai University',,
2,1404.0,IN,Present,1983,"b'CGTM Jr.College,Rajahmundry'",,1981.0
3,1404.0,IN,Present,1992,b'Annamalai University',,1991.0
4,1404.0,IN,Present,1987,b'Koneru Lakshmaiah College of Engineering',,1983.0
0,1405.0,AU,Present,Present,b'Western Sydney University',,
1,1405.0,AU,Present,Present,b'University of Western Sydney',,
2,1405.0,AU,Present,Present,b'The Scots College',,
0,1408.0,CN,Present,Present,b'Tongji University',,
1,1408.0,CN,Present,2007,b'Tongji University',,2003.0
0,1411.0,CN,Present,Present,b'Wuhan University',,
1,1411.0,CN,Present,2004,b'Chinese Academy of Science',,2002.0
2,1411.0,CN,Present,1995,b'Wuhan University',,1991.0
3,1411.0,CN,Present,Present,b'Wuhan University',,
4,1411.0,CN,Present,2004,b'Chinese Academy of Science',,2002.0
5,1411.0,CN,Present,1995,b'Wuhan University',,1991.0
0,1413.0,IN,Present,Present,b'Jawaharlal Nehru Technological University',,
1,1413.0,IN,Present,Present,"b'St Judes School, Hyderabad, India'",,
2,1413.0,IN,Present,2006,b'Jawaharlal Nehru Technological University',,2002.0
0,1415.0,IN,Present,2000,"b'National Institute of Engineering, Mysore'",,1996.0
0,1418.0,IE,Present,Present,b'University College Cork',,
1,1418.0,IE,Present,1997,b'University College Cork',,1993.0
2,1418.0,IE,Present,2000,b'University College Cork',,1999.0
0,1420.0,IE,Present,Present,b'University of Limerick',,
1,1420.0,IE,Present,2008,b'University of Limerick',,2004.0
0,1421.0,PH,Present,Present,b'Pamantasan ng Lungsod ng Maynila',,
1,1421.0,PH,Present,2001,b'Pamantasan ng Lungsod ng Maynila',,1996.0
0,1422.0,IN,Present,Present,b'Jawaharlal Nehru Technological University',,
1,1422.0,IN,Present,2003,b'JNT University',,1999.0
0,1423.0,NZ,Present,Present,b'Unitec Institute of Technology',,
1,1423.0,NZ,Present,Present,b'Unitec Institute of Technology',,
0,1424.0,US,Present,1981,b'St George Technical College',,1979.0
1,1424.0,AU,Present,1983,b'Ultimo Technical College',,1982.0
2,1424.0,US,Present,1984,b'St George Technical College',,1984.0
0,1425.0,IE,Present,Present,b'Dublin City University',,
1,1425.0,IE,Present,2008,b'Dublin City University',,2004.0
2,1425.0,DE,Present,2007,b'Fachhochschule Reutlingen',,2007.0
0,1427.0,AU,Present,Present,b'Victoria University',,
1,1427.0,AU,Present,1996,b'Victoria University',,1992.0
0,1429.0,AU,Present,Present,b'Western Sydney University',,
1,1429.0,AU,Present,2010,b'Western Sydney University',,2005.0
2,1429.0,US,Present,2012,b'Business Finance for Managers',,2012.0
3,1429.0,US,Present,2013,b'ABB University',,2013.0
0,1433.0,FI,Present,Present,b'Aalto University',,
1,1433.0,US,Present,2007,b'College of Information Technology',,2002.0
2,1433.0,FI,Present,2014,b'Aalto University',,2011.0
3,1433.0,FI,Present,2010,b'Aalto University',,2008.0
0,1437.0,IE,Present,Present,b'Limerick Institute of Technology',,
1,1437.0,IE,Present,2010,b'Limerick Institute of Technology',,2006.0
0,1438.0,IE,Present,Present,"b'National University of Ireland, Galway'",,
1,1438.0,IE,Present,Present,b'Rosscarbery',,
2,1438.0,IE,Present,1995,"b'National University of Ireland, Galway'",,1992.0
0,1439.0,IE,Present,Present,b'Cork Institute of Technology',,
1,1439.0,IE,Present,2007,b'Cork Institute of Technology',,2002.0
2,1439.0,IE,Present,2016,"b'Institute of Technology, Sligo'",,2013.0
0,1440.0,IE,Present,Present,b'Dundalk Institute of Technology',,
1,1440.0,GB,Present,Present,b'University of the West of Scotland',,
2,1440.0,GB,Present,1999,b'University of the West of Scotland',,1988.0
3,1440.0,IE,Present,1997,b'Dundalk Institute of Technology',,1993.0
0,1443.0,AU,Present,Present,b'The Australian National University',,
1,1443.0,AU,Present,1983,b'Port Macquarie High School',,1978.0
2,1443.0,AU,Present,1988,b'The Australian National University',,1984.0
0,1444.0,AU,Present,2002,b'Brisbane Boys College',,1995.0
1,1444.0,AU,Present,2002,b'Brisbane Boys College',,1995.0
0,1445.0,AU,Present,Present,b'Australian Graduate School of Management',,
1,1445.0,AU,Present,Present,b'Swinburne University of Technology',,
2,1445.0,AU,Present,2009,b'Australian Institute of Company DIrectors',,2009.0
3,1445.0,AU,Present,1982,b'Swinburne University of Technology',,1979.0
4,1445.0,AU,Present,2004,b'Australian Graduate School of Management',,2000.0
0,1446.0,AU,Present,Present,b'Macquarie Graduate School of Management',,
1,1446.0,AU,Present,2012,b'Macquarie Graduate School of Management',,2011.0
0,1450.0,IE,Present,Present,b'Dublin Institute of Technology',,
1,1450.0,IE,Present,Present,b'Dublin City University',,
2,1450.0,IE,Present,2006,b'Dublin City University',,2002.0
3,1450.0,IE,Present,2008,b'Dublin Institute of Technology',,2007.0
0,1451.0,GB,Present,Present,b'University of Aberdeen',,
1,1451.0,GB,Present,Present,b'University of St Andrews',,
2,1451.0,GB,Present,1998,b'University of Aberdeen',,1997.0
3,1451.0,GB,Present,1997,b'University of St Andrews',,1993.0
0,1452.0,IE,Present,Present,b'Cork Institute of Technology',,
1,1452.0,IE,Present,Present,b'University College Dublin',,
2,1452.0,IE,Present,Present,b'University College Cork',,
3,1452.0,IE,Present,2005,b'University College Cork',,2003.0
4,1452.0,IE,Present,2002,b'Cork Institute of Technology',,1998.0
5,1452.0,IE,Present,2008,b'University College Dublin',,2007.0
0,1453.0,IE,Present,Present,b'Dublin Institute of Technology',,
1,1453.0,IE,Present,Present,b'Trinity College Dublin',,
2,1453.0,IE,Present,1998,b'Dublin Institute of Technology',,1995.0
3,1453.0,AU,Present,2016,b'MBH Training',,2014.0
4,1453.0,IE,Present,2000,"b'Trinity College, Dublin'",,1998.0
0,1454.0,IE,Present,Present,"b'National University of Ireland, Galway'",,
1,1454.0,IE,Present,2008,"b'National University of Ireland, Galway'",,2003.0
0,1455.0,IE,Present,Present,b'Maynooth University',,
1,1455.0,GB,Present,Present,b'Ulster University',,
2,1455.0,GB,Present,2001,b'Ulster University',,2000.0
3,1455.0,IE,Present,1999,"b'National University of Ireland, Maynooth'",,1996.0
0,1456.0,IE,Present,Present,b'University College Cork',,
1,1456.0,IE,Present,Present,b'University College Cork',,
0,1457.0,IE,Present,Present,b'Maynooth University',,
1,1457.0,IE,Present,2007,"b'National University of Ireland, Maynooth'",,2003.0
0,1458.0,IE,Present,Present,b'Maynooth University',,
1,1458.0,IE,Present,2006,b'Maynooth University',,2002.0
0,1459.0,IE,Present,Present,"b'National University of Ireland, Galway'",,
1,1459.0,IE,Present,2011,"b'National University of Ireland, Galway'",,2007.0
2,1459.0,IE,Present,2011,"b'National University of Ireland, Galway'",,2007.0
0,1460.0,IE,Present,Present,b'University College Dublin',,
1,1460.0,IE,Present,2007,b'University College Dublin',,2003.0
2,1460.0,AU,Present,2013,b'Medicines Australia',,2013.0
3,1460.0,IE,Present,Present,"b""St Mac Dara's, Templeogue, Dublin""",,
0,1461.0,IE,Present,Present,b'University College Dublin',,
1,1461.0,IE,Present,1997,b'University College Dublin',,1993.0
0,1462.0,IE,Present,Present,"b'National University of Ireland, Galway'",,
1,1462.0,AU,Present,2012,b'Safetynet Management Solutions',,2011.0
2,1462.0,IE,Present,2000,"b'National University of Ireland, Galway'",,1996.0
0,1463.0,IE,Present,Present,b'Dublin City University',,
1,1463.0,IE,Present,Present,b'Dublin City University',,
0,1465.0,IE,Present,Present,b'Cork Institute of Technology',,
1,1465.0,IE,Present,Present,b'University College Cork',,
2,1465.0,IE,Present,2008,b'University College Cork',,
3,1465.0,IE,Present,2011,b'Cork Institute of Technology',,
0,1466.0,IE,Present,Present,b'Dublin City University',,
1,1466.0,IE,Present,2010,b'Dublin City University',,2006.0
2,1466.0,,Present,2011,b'Napier University',,2010.0
0,1467.0,IE,Present,2011,b'NUIG',,2010.0
1,1467.0,US,Present,2010,b'UCC',,2006.0
0,1468.0,IE,Present,Present,"b'National University of Ireland, Galway'",,
1,1468.0,IE,Present,2003,"b'National University of Ireland, Galway'",,1999.0
2,1468.0,IE,Present,1999,"b'National University of Ireland, Galway'",,1995.0
0,1469.0,IE,Present,Present,b'University College Cork',,
1,1469.0,IE,Present,2007,b'University College Cork',,2003.0
2,1469.0,IE,Present,2011,b'University College Cork',,2010.0
3,1469.0,IE,Present,2008,b'University College Cork',,2007.0
0,1470.0,GB,Present,Present,b'Queen Mary University of London',,
1,1470.0,IE,Present,Present,b'Trinity College Dublin',,
2,1470.0,IE,Present,2007,"b'Trinity College, Dublin'",,2003.0
3,1470.0,GB,Present,2009,"b'Queen Mary, U. of London'",,2008.0
0,1471.0,GB,Present,Present,b'Ulster University',,
1,1471.0,IE,Present,Present,"b'National University of Ireland, Galway'",,
2,1471.0,GB,Present,2000,b'Ulster University',,1996.0
3,1471.0,IE,Present,2002,"b'National University of Ireland, Galway'",,2000.0
0,1472.0,AU,Present,Present,b'TAFE NSW _ South Western Sydney Institute',,
1,1472.0,IE,Present,Present,"b'National University of Ireland, Galway'",,
2,1472.0,IE,Present,Present,b'University of Limerick',,
3,1472.0,AU,Present,2015,b'TAFE NSW _ South Western Sydney Institute',,2014.0
4,1472.0,IE,Present,2007,"b'National University of Ireland, Galway'",,2006.0
5,1472.0,IE,Present,2006,b'University of Limerick',,2002.0
0,1473.0,IE,Present,Present,b'University of Limerick',,
1,1473.0,IE,Present,2011,b'University of Limerick',,2006.0
0,1474.0,IE,Present,Present,b'Dublin City University',,
1,1474.0,IE,Present,2009,b'Dublin City University',,2005.0
0,1475.0,IE,Present,Present,b'University of Limerick',,
1,1475.0,IE,Present,2005,b'University of Limerick',,2001.0
0,1476.0,IE,Present,Present,"b'Institute of Technology, Sligo'",,
1,1476.0,IE,Present,Present,b'University College Dublin',,
2,1476.0,IE,Present,2014,"b'Institute of Technology, Sligo'",,2013.0
3,1476.0,IE,Present,2012,b'University College Dublin',,2010.0
4,1476.0,IE,Present,2010,b'University College Dublin',,2007.0
0,1477.0,AU,Present,Present,b'University of Newcastle',,
1,1477.0,IE,Present,Present,b'Dublin City University',,
2,1477.0,IE,Present,2004,b'Dublin City University',,2000.0
3,1477.0,AU,Present,2017,b'University of Newcastle',,2014.0
0,1478.0,IE,Present,Present,b'University College Cork',,
1,1478.0,IE,Present,2006,b'University College Cork',,2002.0
2,1478.0,IE,Present,2007,b'University College Cork',,2006.0
0,1479.0,GB,Present,Present,b'Ulster University',,
1,1479.0,IE,Present,Present,"b'National University of Ireland, Galway'",,
2,1479.0,GB,Present,2010,b'University of Ulster',,2008.0
3,1479.0,IE,Present,Present,"b'National University of Ireland, Galway'",,
0,1480.0,IE,Present,Present,"b'Institute of Technology, Sligo'",,
1,1480.0,AU,Present,Present,b'University of Melbourne',,
2,1480.0,IE,Present,2017,"b'Institute of Technology, Sligo'",,2013.0
3,1480.0,AU,Present,2002,b'University of Melbourne',,1999.0
4,1480.0,AU,Present,1998,b'Caulfield Grammar School',,1993.0
0,1481.0,IE,Present,Present,b'Limerick Institute of Technology',,
1,1481.0,GB,Present,2009,b'University College London (UCL)',,2008.0
2,1481.0,IE,Present,Present,b'Limerick Institute of Technology',,
0,1482.0,IE,Present,2005,"b'Institute of Technology, Sligo'",,2000.0
0,1483.0,IE,Present,Present,"b'Institute of Technology, Tallaght'",,
1,1483.0,IE,Present,2001,"b'Institute of Technology, Tallaght'",,1997.0
0,1484.0,IE,Present,1996,b'Waterford Institute of Technology',,1994.0
1,1484.0,IE,Present,2000,"b'Institute of Technology, Carlow'",,1998.0
0,1485.0,IE,Present,Present,"b'National University of Ireland, Galway'",,
1,1485.0,IE,Present,2003,"b'National University of Ireland, Galway'",,2002.0
2,1485.0,IE,Present,2002,"b'National University of Ireland, Galway'",,1998.0
0,1486.0,AU,Present,2003,b'University of Wollongong',,1998.0
1,1486.0,AU,Present,2003,b'University of Wollongong',,2003.0
2,1486.0,AU,Present,2002,b'University of Wollongong',,1998.0
0,1487.0,NL,Present,Present,b'University of Amsterdam',,
1,1487.0,NL,Present,1991,b'Universiteit van Amsterdam',,1987.0
0,1488.0,US,Present,Present,b'Heidelberg University',,
1,1488.0,DE,Present,Present,b'University of Kaiserslautern',,
2,1488.0,DE,Present,2007,b'Technische Universit\xc3\x83\xc2\xa4t Kaiserslautern',,2002.0
3,1488.0,DE,Present,2011,b'Ruprecht-Karls-Universit\xc3\x83\xc2\xa4t Heidelberg / University of Heidelberg',,2008.0
0,1489.0,AU,Present,Present,b'University of Sydney',,
1,1489.0,AU,Present,Present,b'La Trobe University',,
2,1489.0,AU,Present,2002,b'University of Sydney',,2002.0
3,1489.0,AU,Present,2001,b'La Trobe University',,1998.0
4,1489.0,AU,Present,2001,b'La Trobe University',,1998.0
0,1490.0,AU,Present,Present,b'RMIT University',,
1,1490.0,AU,Present,Present,b'Monash University',,
2,1490.0,AU,Present,1999,b'RMIT University',,1998.0
3,1490.0,AU,Present,1997,b'Monash University',,1994.0
0,1491.0,AU,Present,1984,"b'University of Queensland, Brisbane, Australia'",,1984.0
1,1491.0,AU,Present,1999,"b'University of NSW, Sydney, Australia'",,1994.0
2,1491.0,AU,Present,1983,"b'University of Queensland, Brisbane, Australia'",,1981.0
0,1495.0,NL,Present,Present,b'Maastricht University',,
1,1495.0,NL,Present,2004,b'Maastricht University',,1999.0
2,1495.0,ES,Present,2000,"b'Escuela Oficial de Idiomas, Salamanca, Spain'",,1999.0
3,1495.0,GB,Present,2004,"b'Results Coaching, UK (Member of ICF, International Coach Federation)'",,2003.0
0,1496.0,AU,Present,Present,b'QUT (Queensland University of Technology)',,
1,1496.0,AU,Present,Present,b'Queensland University of Technology',,
0,1498.0,AU,Present,Present,b'University of Technology Sydney',,
1,1498.0,AU,Present,Present,b'University of Sydney',,
2,1498.0,AU,Present,2008,b'University of Sydney',,2005.0
3,1498.0,AU,Present,2004,"b'University of Technology, Sydney'",,2001.0
0,1499.0,AU,Present,Present,b'Mt Eliza Business School',,
1,1499.0,AU,Present,Present,b'TAFE NSW',,
2,1499.0,AU,Present,Present,b'Curtin University',,
3,1499.0,AU,Present,2014,b'TAFE',,2012.0
4,1499.0,AU,Present,2006,b'Curtin University of Technology',,2005.0
5,1499.0,AU,Present,2014,b'Mt Eliza Business School',,2014.0
0,1501.0,AU,Present,Present,b'Buckley Park High School',,
1,1501.0,AU,Present,1979,b'Swinburne University',,1976.0
0,1504.0,DK,Present,Present,b'Aarhus University',,
1,1504.0,DK,Present,1995,b'Aarhus University',,1988.0
2,1504.0,FR,Present,1988,b'Centre Equestre Le Bois Moret',,1987.0
3,1504.0,DK,Present,2000,b'Aarhus University',,1995.0
0,1505.0,FR,Present,Present,b'Universit\xc3\x83\xc2\xa9 Paris Descartes',,
1,1505.0,AU,Present,Present,b'UNSW Business School',,
2,1505.0,FR,Present,Present,b'Universit\xc3\x83\xc2\xa9 Paris Descartes',,
3,1505.0,AU,Present,2016,b'UNSW Business School',,2016.0
4,1505.0,FR,Present,Present,b'Universit\xc3\x83\xc2\xa9 Paris Descartes',,
0,1506.0,IN,Present,Present,b'AIM Education & Training',,
1,1506.0,,Present,1995,"b'L\xc3\xa2\xc2\x80\xc2\x99Universit\xc3\x83\xc2\xa9 Paris 7, Paris, France'",,1992.0
2,1506.0,AU,Present,1990,b'Department of Microbiology University of N.S.W. Australia',,1989.0
3,1506.0,AU,Present,2013,b'Australian Institute of Management',,2013.0
0,1507.0,AU,Present,Present,b'University of Melbourne',,
1,1507.0,AU,Present,Present,b'La Trobe University',,
2,1507.0,AU,Present,1999,b'La Trobe University',,1996.0
3,1507.0,AU,Present,Present,b'University of Melbourne',,2001.0
0,1508.0,MT,Present,Present,b'University of Malta',,
1,1508.0,MT,Present,1986,"b""L-Universit\xc3\x83\xc2\xa0 ta' Malta""",,1982.0
0,1509.0,AU,Present,Present,b'Australian Catholic University',,
1,1509.0,AU,Present,Present,b'Australian Catholic University',,
0,1510.0,AU,Present,Present,b'University of South Australia',,
1,1510.0,AU,Present,2004,b'Torrens Valley Christian School',,1992.0
2,1510.0,AU,Present,2008,b'University of South Australia',,2005.0
0,1511.0,ZA,Present,Present,b'University of the Witwatersrand',,
1,1511.0,GB,Present,Present,"b'University of Wales, Cardiff'",,
2,1511.0,GB,Present,1998,"b'University of Wales, Cardiff'",,
3,1511.0,ZA,Present,1986,b'University of the Witwatersrand',,
4,1511.0,GB,Present,1995,"b'University of Wales, Cardiff'",,
0,1512.0,PH,Present,Present,b'University of the Philippines',,
1,1512.0,PH,Present,Present,b'Asian Institute of Management',,
2,1512.0,PH,Present,1983,b'University of the Philippines',,1979.0
3,1512.0,PH,Present,1997,b'Asian Institute of Management',,1997.0
0,1513.0,AU,Present,Present,b'University of Adelaide',,
1,1513.0,AU,Present,Present,b'Aeropower',,2007.0
2,1513.0,AU,Present,1996,b'University of Adelaide',,1993.0
3,1513.0,AU,Present,1996,b'University of Adelaide',,1993.0
0,1515.0,AU,Present,Present,b'Monash University',,
1,1515.0,AU,Present,Present,b'University of Melbourne',,
2,1515.0,AU,Present,2015,b'Monash University',,2013.0
3,1515.0,AU,Present,2009,b'University of Melbourne',,2006.0
4,1515.0,AU,Present,2009,b'University of Melbourne',,2009.0
0,1517.0,FR,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Bordeaux',,
1,1517.0,FR,Present,2012,b'Universit\xc3\x83\xc2\xa9 de Bordeaux',,
2,1517.0,IR,Present,2005,b'Science & Research University of Tehran',,2000.0
3,1517.0,FR,Present,2008,b'University of Montesquieu - Bordeaux IV',,2007.0
0,1518.0,AU,Present,Present,b'University of South Australia',,
1,1518.0,AU,Present,2007,b'University of South Australia',,2004.0
0,1520.0,AU,Present,Present,b'Monash University',,
1,1520.0,AU,Present,2007,b'Pharmaceutical Society of Australia',,2007.0
2,1520.0,AU,Present,2005,b'Monash University',,2002.0
0,1521.0,NZ,Present,Present,b'University of Auckland',,
1,1521.0,NZ,Present,2005,b'University of Auckland',,2001.0
0,1522.0,AU,Present,Present,b'APM Training Institute',,
1,1522.0,CH,Present,Present,b'Technology Competency',,
2,1522.0,AU,Present,Present,b'University Technology Sydney',,
0,1524.0,AU,Present,Present,b'University of Technology Sydney',,
1,1524.0,AU,Present,2010,b'University of Technology Sydney',,2008.0
2,1524.0,AU,Present,2014,b'Australian institute Management',,
0,1525.0,AU,Present,Present,b'Western Sydney University',,
1,1525.0,AU,Present,Present,b'University of Sydney',,
2,1525.0,AU,Present,Present,b'University of New England (AU)',,
3,1525.0,AU,Present,2019,b'University of New England (AU)',,
4,1525.0,AU,Present,Present,b'University of Western Sydney',,
5,1525.0,AU,Present,2017,b'University of Sydney',,2016.0
0,1526.0,AU,Present,Present,b'University of Technology Sydney',,
1,1526.0,AU,Present,2010,"b'University of Technology, Sydney'",,2008.0
2,1526.0,AU,Present,2011,b'University of Technology Sydney',,2011.0
3,1526.0,AU,Present,2017,b'University of Technology Sydney',,
0,1527.0,US,Present,Present,b'University of Southern California',,
1,1527.0,AU,Present,Present,b'Melbourne Business School',,
2,1527.0,AU,Present,2011,b'University of Melbourne - Melbourne Business School',,2010.0
3,1527.0,US,Present,2005,b'University of Southern California',,2002.0
0,1528.0,AU,Present,Present,b'Curtin University',,
1,1528.0,AU,Present,2002,b'Curtin University of Technology',,2000.0
2,1528.0,AU,Present,1995,b'Curtin University of Technology',,1993.0
0,1529.0,AU,Present,Present,b'University of South Australia',,
1,1529.0,AU,Present,2002,b'University of South Australia',,2002.0
2,1529.0,AU,Present,1999,b'University of South Australia',,1997.0
0,1530.0,AU,Present,Present,b'Australian Institute of Management South Australia',,
1,1530.0,AU,Present,Present,b'Flinders University',,
2,1530.0,AU,Present,2001,b'Deakin University',,2000.0
3,1530.0,AU,Present,1995,b'Flinders University',,1994.0
4,1530.0,AU,Present,2007,b'Australian Institute of Management South Australia',,2007.0
0,1531.0,ZA,Present,Present,"b""Pinetown Boys' High""",,
1,1531.0,ZA,Present,1985,b'Natal Technicon',,1983.0
0,1532.0,AU,Present,Present,b'TAFE NSW',,
1,1532.0,AU,Present,2016,b'Trainwell',,2016.0
2,1532.0,AU,Present,2011,b'TAFE',,2010.0
3,1532.0,US,Present,2016,b'APICS',,2016.0
0,1533.0,,Present,2004,b'Griffith University',,2002.0
1,1533.0,AU,Present,2013,b'The University of Queensland',,
2,1533.0,AU,Present,2014,b'Australian institute of management.',,2014.0
0,1535.0,AU,Present,Present,b'The University of Queensland',,
1,1535.0,AU,Present,2015,b'The University of Queensland',,2014.0
2,1535.0,AU,Present,2015,b'The University of Queensland',,2014.0
0,1548.0,AU,Present,Present,b'University of Wollongong',,
1,1548.0,AU,Present,1999,b'University of Wollongong',,1995.0
0,1549.0,AU,Present,Present,b'Macquarie Graduate School of Management',,
1,1549.0,NZ,Present,1981,"b'St Patricks College, Wellington, New Zealand'",,1977.0
2,1549.0,AU,Present,2000,b'Macquarie Graduate School of Management',,1997.0
3,1549.0,GB,Present,1995,b'Luton University (UK)',,1993.0
0,1551.0,AU,Present,Present,b'University of Technology Sydney',,
1,1551.0,AU,Present,Present,b'Melbourne Business School',,
2,1551.0,AU,Present,Present,b'The University of Queensland',,
3,1551.0,AU,Present,Present,"b'University of Technology, Sydney'",,
4,1551.0,AU,Present,Present,b'Melbourne Business School',,
5,1551.0,AU,Present,Present,b'The University of Queensland',,
0,1552.0,AU,Present,Present,b'UNSW',,
1,1552.0,AU,Present,Present,b'UNSW',,
0,1553.0,AU,Present,Present,b'Turramurra',,
0,1554.0,AU,Present,Present,b'QUT (Queensland University of Technology)',,
1,1554.0,AU,Present,Present,b'RMIT University',,
2,1554.0,AU,Present,2001,b'RMIT University',,1998.0
3,1554.0,AU,Present,2001,b'RMIT University',,1998.0
4,1554.0,AU,Present,1995,b'QUT (Queensland University of Technology)',,1994.0
0,1562.0,AU,Present,Present,b'RMIT University',,
1,1562.0,AU,Present,2008,b'RMIT University',,2006.0
0,1563.0,IN,Present,2007,b'Chhatrapati Shahu Institute of Business Education and Research',,2003.0
0,1564.0,,Present,Present,b'Lamar University',,
1,1564.0,IN,Present,2009,b'G.Z.S College of Engineering and Technology',,2005.0
2,1564.0,US,Present,2011,b'Lamar University',,2010.0
0,1565.0,AU,Present,Present,b'University of Melbourne',,
1,1565.0,AU,Present,Present,b'University of Melbourne',,
2,1565.0,AU,Present,2000,b'University of Melbourne',,1998.0
3,1565.0,AU,Present,Present,b'University of Melbourne',,
4,1565.0,AU,Present,Present,b'University of Melbourne',,
5,1565.0,AU,Present,2000,b'University of Melbourne',,1998.0
0,1566.0,AU,Present,Present,b'Victoria University',,
1,1566.0,AU,Present,Present,b'Swinburne University of Technology',,
2,1566.0,AU,Present,Present,b'Deakin University',,
3,1566.0,AU,Present,1995,b'Victoria University',,1992.0
4,1566.0,AU,Present,1999,b'Swinburne University of Technology',,1996.0
5,1566.0,AU,Present,2002,b'Deakin University',,1999.0
6,1566.0,AU,Present,Present,b'Victoria University',,
7,1566.0,AU,Present,Present,b'Swinburne University of Technology',,
8,1566.0,AU,Present,Present,b'Deakin University',,
9,1566.0,AU,Present,1995,b'Victoria University',,1992.0
10,1566.0,AU,Present,1999,b'Swinburne University of Technology',,1996.0
11,1566.0,AU,Present,2002,b'Deakin University',,1999.0
0,1567.0,US,Present,2004,b'Academy Of Interactive Entertainment',,2004.0
1,1567.0,BE,Present,1992,b'British School of Brussels',,1988.0
2,1567.0,US,Present,2004,b'Academy Of Interactive Entertainment',,2004.0
3,1567.0,BE,Present,1992,b'British School of Brussels',,1988.0
0,1568.0,AU,Present,2013,b'Australian College',,2013.0
1,1568.0,AU,Present,2008,b'Lidcombe TAFE',,2005.0
0,1569.0,AU,Present,Present,b'Charles Sturt University',,
1,1569.0,AU,Present,Present,b'Great Lakes College Tuncurry',,
2,1569.0,AU,Present,Present,b'Charles Sturt University',,
0,1570.0,AU,Present,Present,b'Monash University',,
1,1570.0,AU,Present,2006,b'Monash University',,2004.0
2,1570.0,US,Present,1998,b'De La Salle',,1992.0
0,1571.0,AU,Present,Present,b'RMIT University',,
1,1571.0,AU,Present,2000,b'Caulfield Grammar School',,1998.0
2,1571.0,AU,Present,2016,b'RMIT University',,2014.0
0,1574.0,AU,Present,Present,b'Macquarie University',,
1,1574.0,AU,Present,1999,b'Sydney University',,1996.0
2,1574.0,AU,Present,2004,b'Macquarie University',,2002.0
0,1575.0,AU,Present,Present,b'University of Technology Sydney',,
1,1575.0,AU,Present,2011,"b'University of Technology, Sydney'",,2008.0
2,1575.0,AU,Present,2011,"b'University of Technology, Sydney'",,2007.0
0,1577.0,AU,Present,Present,b'Macquarie University',,
1,1577.0,AU,Present,2012,b'Macquarie University',,2009.0
0,1581.0,AU,Present,Present,b'University of Technology Sydney',,
1,1581.0,AU,Present,Present,b'UNSW',,
2,1581.0,AU,Present,Present,b'University of Technology Sydney',,
3,1581.0,AU,Present,Present,b'UNSW',,
0,1583.0,AU,Present,2010,"b'University of Technology, Sydney'",,2007.0
0,1584.0,AU,Present,2009,"b'University of Technology, Sydney'",,2009.0
1,1584.0,US,Present,2006,b'Macquarie',,2003.0
0,1585.0,AU,Present,Present,b'UNSW',,
1,1585.0,AU,Present,Present,b'Macquarie Graduate School of Management',,
2,1585.0,AU,Present,2010,b'Macquarie University - Graduate School of Business',,2008.0
3,1585.0,AU,Present,2005,b'University of New South Wales',,2001.0
4,1585.0,AU,Present,2005,b'University of New South Wales',,2001.0
0,1586.0,AU,Present,Present,b'University of Sydney',,
1,1586.0,AU,Present,2010,b'University of Sydney',,2006.0
0,1587.0,AU,Present,Present,b'University of Wollongong',,
1,1587.0,AU,Present,Present,b'Macquarie Graduate School of Management',,
2,1587.0,AU,Present,2010,b'Macquarie Graduate School of Management',,2008.0
3,1587.0,AU,Present,2005,b'University of Wollongong',,2001.0
4,1587.0,AU,Present,2004,b'University of Wollongong',,2001.0
0,1588.0,GB,Present,2010,b'ESCP Europe Business School',,2009.0
1,1588.0,,Present,2008,b'Engineer In Biotechnology (ENSTBB)',,2005.0
2,1588.0,,Present,2009,"b'Paris XI Faculty of Medicine, Master in Public Health'",,2008.0
0,1590.0,IE,Present,Present,b'Digital Marketing Institute',,
1,1590.0,US,Present,2012,b'International Council of Shopping Centers ( ICSC )',,2011.0
2,1590.0,IE,Present,2016,b'Digital Marketing Institute',,2015.0
3,1590.0,US,Present,2014,b'International council of shopping centers ICSC',,2014.0
0,1591.0,AU,Present,Present,b'Western Sydney University',,
1,1591.0,AU,Present,Present,b'RMIT University',,
2,1591.0,AU,Present,2016,b'RMIT University',,2015.0
3,1591.0,AU,Present,2005,b'Western Sydney University',,2002.0
4,1591.0,AU,Present,2018,b'RMIT University',,2015.0
0,1598.0,AU,Present,Present,b'University of Technology Sydney',,
1,1598.0,IN,Present,Present,b'AIM Education & Training',,
2,1598.0,AU,Present,1998,b'University of Technology Sydney',,1994.0
3,1598.0,IN,Present,2009,b'AIM Education & Training',,2009.0
4,1598.0,IN,Present,2009,b'AIM Education & Training',,2009.0
0,1599.0,EG,Present,2011,"b'Ain Shams University, Cairo, Egypt'",,2008.0
1,1599.0,EG,Present,2000,"b'Faculty of pharmacy, Cairo university'",,1995.0
0,1600.0,GB,Present,2011,b'University of Surrey',,2007.0
1,1600.0,GB,Present,2015,b'Chartered Institute of Marketing',,2013.0
0,1601.0,AU,Present,Present,b'CQUniversity',,
1,1601.0,AU,Present,1999,b'CQUniversity',,1997.0
2,1601.0,IN,Present,Present,"b'Army School, Secunderabad'",,
0,1602.0,GB,Present,Present,b'Loughborough University',,
1,1602.0,GB,Present,2011,b'Loughborough University',,2007.0
0,1603.0,AU,Present,Present,b'UNSW',,
