,cand_id,country,endMonth,endYear,locationName,name,startMonth,startYear
0,583.0,US,6,2013,"Princeton, NJ",Princeton University,6.0,2012.0
1,583.0,US,5,2012,,American Journal Experts,10.0,2011.0
2,583.0,US,2,2016,"Stanford, California",Stanford University School of Medicine,7.0,2013.0
3,583.0,US,Present,Present,"South San Francisco, CA",Achaogen,2.0,2016.0
4,583.0,US,4,2013,Greater Philadelphia Area,Campus Outreach Services,6.0,2008.0
0,584.0,US,9,2010,"San Diego, California",Merkel & Associates,2.0,2007.0
1,584.0,US,2,2007,"Beaverton, Oregon",Safeway,2.0,2006.0
2,584.0,US,Present,Present,"Portland, Oregon",Blitzlocal,4.0,2012.0
0,585.0,US,Present,2012,Greater New York City Area,J.P. Morgan,,2011.0
1,585.0,US,Present,2010,,IBM,,2001.0
2,585.0,US,Present,2011,Greater New York City Area,Barclays Capital,,2010.0
3,585.0,US,Present,2002,,University of Miami,,1999.0
4,585.0,US,Present,Present,Greater New York City Area,Yodle,,2012.0
0,586.0,US,Present,Present,"Palo Alto, CA",DJI,,2016.0
1,586.0,US,Present,2016,,Ensighten,,2011.0
0,587.0,CA,3,2011,,Ubisoft,3.0,2010.0
1,587.0,CA,4,2016,,Warner Bros. Games Montreal,3.0,2011.0
2,587.0,CA,Present,Present,"Montreal, Quebec, Canada ",Ubisoft,5.0,2016.0
3,587.0,CA,3,2010,"Montreal, Canada Area",Ubisoft,7.0,2007.0
0,588.0,US,Present,Present,"Greensboro/Winston-Salem, North Carolina Area",Andrews Consultant Service,9.0,2012.0
1,588.0,US,Present,Present,"Greensboro/Winston-Salem, North Carolina Area","RFMD (now Qorvo, Inc.)",2.0,2014.0
2,588.0,US,9,2010,"Louisville, Colorado",Huawei,6.0,2010.0
3,588.0,US,4,2010,"Greensboro/Winston-Salem, North Carolina Area",Andrews Consultant Services,10.0,2009.0
4,588.0,US,8,2012,"Greensboro/Winston-Salem, North Carolina Area",OrthoRadio Corp,10.0,2010.0
0,589.0,US,6,2012,San Jose,"DeVero, Inc.",5.0,2012.0
1,589.0,US,3,2016,Santa Clara,Citrix,6.0,2012.0
2,589.0,US,3,2012,Santa Clara,Rovi,11.0,2010.0
3,589.0,IN,9,2008,"Mumbai Area, India",TTML,6.0,2008.0
4,589.0,US,Present,Present,San Francisco Bay Area,Rally Health,3.0,2016.0
0,590.0,CN,Present,Present,"Shanghai City, China",King,1.0,2016.0
1,590.0,CN,8,2014,"Beijing City, China",Happylatte,10.0,2013.0
2,590.0,CN,12,2015,"Beijing City, China",Fenglin Games,10.0,2014.0
3,590.0,CN,2,2013,"Beijing City, China","Perfect World Co., Ltd.",12.0,2009.0
4,590.0,CN,11,2009,"Beijing City, China",CIeNET Technologies,7.0,2007.0
0,591.0,US,8,2007,,Trinity Biotech,2.0,2007.0
1,591.0,US,2,2012,,Merck,9.0,2007.0
2,591.0,IE,12,2015,"Dublin, Leinster, Ireland",Merck,3.0,2012.0
3,591.0,IE,Present,Present,"Dublin, Leinster, Ireland",Bristol-Myers Squibb,3.0,2016.0
0,592.0,US,Present,2015,"Woodinville, WA",Precor,,2011.0
1,592.0,US,Present,2008,"Seattle, WA",Calypso Medical,,2003.0
2,592.0,US,Present,Present,Greater Seattle Area,Natus Medical Incorporated,7.0,2016.0
3,592.0,US,Present,2011,"Woodinville, WA",Precor,,2008.0
4,592.0,US,Present,2002,"Bothell, WA",Plexus (formerly SeaMED),,1996.0
0,593.0,US,1,2017,,Naughty Dog,11.0,2012.0
1,593.0,US,Present,Present,"Orange County, California Area",Blizzard Entertainment,2.0,2017.0
2,593.0,US,11,2012,,Electronic Arts,1.0,2011.0
3,593.0,SE,1,2011,,EA DICE,4.0,2007.0
4,593.0,DE,3,2007,,Crytek GmbH,7.0,2006.0
0,594.0,US,2,2007,,GE Healthcare,6.0,2003.0
1,594.0,US,4,2011,,GE Healthcare,8.0,2010.0
2,594.0,US,8,2010,,GE Healthcare,2.0,2007.0
3,594.0,US,12,2003,,Milwaukee Area Technical College,6.0,1993.0
4,594.0,US,Present,Present,,GE Healthcare,4.0,2011.0
0,595.0,NL,1,2003,"Eindhoven Area, Netherlands",Eindhoven University of Technology,9.0,2002.0
1,595.0,UA,3,1999,"Kiev, Ukraine",JSC âINTELLECT SERVICEâ,2.0,1998.0
2,595.0,UA,9,2000,"Kiev, Ukraine",âZNANIEâ  (Educational society),1.0,1998.0
3,595.0,GB,Present,Present,,Philips Research Laboratories,11.0,2007.0
4,595.0,NL,1,2007,"Maastricht Area, Netherlands",Maastricht University,1.0,2003.0
0,596.0,US,Present,Present,Denver Co.,Fortrust Data Center,8.0,2011.0
1,596.0,US,Present,Present,,Ronald McDonald House of Denver,4.0,2010.0
2,596.0,US,1,2010,,Global Crossing,4.0,1996.0
3,596.0,US,7,2011,,Staples,7.0,2010.0
0,597.0,US,3,2013,,Gap Inc./Gap Inc. Direct,10.0,2011.0
1,597.0,US,Present,Present,,Walmart Global eCommerce,11.0,2016.0
2,597.0,US,11,2016,,Walmart Global eCommerce,1.0,2016.0
3,597.0,US,1,2016,San Francisco Bay Area,Gap Inc./ Gap,8.0,2015.0
4,597.0,US,7,2015,"San Francisco, CA",Gap Inc./Gap Inc. Direct,3.0,2013.0
0,598.0,US,5,2016,"Milford, CT",Synectic Medical Product Development,4.0,2013.0
1,598.0,US,Present,Present,Greater San Diego Area,Dexcom,5.0,2016.0
2,598.0,US,10,2012,"North Haven, CT",Covidien,5.0,2012.0
3,598.0,US,5,2012,"Storrs, CT",University of Connecticut,1.0,2012.0
4,598.0,US,4,2013,"Guilford, CT",Defibtech,10.0,2012.0
0,599.0,US,1,2016,San Francisco Bay Area,PeopleSpark,6.0,2015.0
1,599.0,US,Present,Present,San Francisco Bay Area,Uber,4.0,2016.0
2,599.0,US,5,2014,San Francisco Bay Area,Manilla.com,8.0,2012.0
3,599.0,US,Present,Present,San Francisco Bay Area,Gustin,12.0,2014.0
4,599.0,US,4,2015,Greater Boston Area,"HoppinIn, Inc.",9.0,2014.0
