,cand_id,country,endMonth,endYear,locationName,name,startMonth,startYear
0,186.0,,Present,Present,,Rocksteady Studios Ltd,3.0,2009.0
1,186.0,US,4,2008,,Square Enix,2.0,2006.0
2,186.0,US,2,2006,,Valve corporation,2.0,2001.0
0,187.0,DE,12,2000,"Stuttgart Area, Germany",Inrange Technologies,1.0,1998.0
1,187.0,,2,2007,,Intellistorage,1.0,2006.0
2,187.0,DE,Present,Present,"Munich Area, Germany",Inforsacom Logicalis GmbH,3.0,2007.0
3,187.0,DE,9,2004,"Munich Area, Germany",CNT GmbH,1.0,2001.0
4,187.0,DE,12,2005,Ismaning,EMC,10.0,2004.0
0,188.0,US,5,2014,"Urbana-Champaign, Illinois Area",American Advertising Federation at Illinois,9.0,2013.0
1,188.0,US,4,2016,Chicago,Havas Chicago,9.0,2014.0
2,188.0,US,Present,Present,Greater Chicago Area,Volunteers of America,12.0,2015.0
3,188.0,US,8,2014,Chicago,FCB Global,6.0,2014.0
4,188.0,US,Present,Present,"Chicago, Illinois",Havas Chicago,4.0,2016.0
5,188.0,US,7,2011,,Cosmopolitan International,7.0,2009.0
6,188.0,US,5,2012,,Amnesty International,8.0,2011.0
7,188.0,US,5,2014,,Clark-Lindsey,1.0,2013.0
0,189.0,US,Present,Present,,Davis Polk & Wardwell LLP,9.0,2012.0
1,189.0,US,Present,2010,,Google,,2010.0
2,189.0,US,Present,2009,,Altera,,2007.0
0,190.0,US,Present,Present,Greater Los Angeles Area,Clarion,7.0,2012.0
1,190.0,US,2,2011,Greater Los Angeles Area,SuperVillain Studios,4.0,2007.0
2,190.0,US,4,2007,Greater Los Angeles Area,Knowledge Adventure,11.0,1999.0
3,190.0,,Present,2004,,Vivendi Universal Games,,2000.0
4,190.0,US,7,2012,Greater Los Angeles Area,USC Institute for Creative Technologies,3.0,2011.0
0,191.0,US,2,2015,"Redmond, WA",Microsoft (via Filter LLC),11.0,2012.0
1,191.0,US,Present,Present,Greater Seattle Area,Shepherd Designs,4.0,2012.0
2,191.0,US,Present,Present,"Redmond, Washington",Microsoft,2.0,2015.0
3,191.0,US,4,2011,,Blue Nile,11.0,2010.0
4,191.0,US,4,2012,"Bellevue, WA",Microsoft MSN (via Filter LLC),4.0,2011.0
0,193.0,US,5,2011,"Redwood City, CA",Electronic Arts,1.0,2011.0
1,193.0,US,6,2010,"San Jose, CA",Gaia Interactive,9.0,2008.0
2,193.0,US,11,2010,"San Jose, CA",Gaia Interactive,6.0,2010.0
3,193.0,US,8,2008,"Santa Barbara, CA",The Territory Ahead,9.0,2004.0
4,193.0,US,Present,Present,"Redwood City, CA",Electronic Arts,5.0,2011.0
0,194.0,US,10,2015,,PRA Health Sciences,,2011.0
1,194.0,US,Present,Present,"Sunnyvale, California",Pharmacyclics,4.0,2016.0
2,194.0,US,4,2016,,inVentiv Health Clinical,10.0,2015.0
3,194.0,US,Present,2010,,Takeda Pharmaceuticals,,2009.0
4,194.0,,Present,2011,,"Kforce Clinical Research, Inc.",,2010.0
0,195.0,US,5,2012,,GSI Commerce,1.0,2011.0
1,195.0,US,2,2011,,Toll Brothers,1.0,2007.0
2,195.0,US,12,2015,,DaVita Kidney Care,5.0,2015.0
3,195.0,US,Present,Present,,LexisNexis Risk Solutions,12.0,2015.0
4,195.0,US,5,2015,,Comcast Interactive Media,5.0,2012.0
5,195.0,,1,2005,,Linux User Group on Facebook,1.0,2005.0
0,196.0,US,Present,2000,,Parke-Davis,,1992.0
1,196.0,US,Present,Present,"East Hanover, NJ",Novartis,9.0,2002.0
0,197.0,US,Present,Present,San Francisco,Academy of Art University,1.0,2009.0
1,197.0,US,5,2016,San Francisco Bay Area,Aquent,8.0,2011.0
2,197.0,US,1,2016,San Francisco Bay Area,Charles Schwab,10.0,2014.0
3,197.0,US,Present,Present,San Francisco Bay Area,More Water Design,1.0,2005.0
4,197.0,US,2,2017,San Francisco Bay Area,Charles Schwab,6.0,2016.0
0,198.0,US,Present,Present,"Redding, California Area",Bethel Church,2.0,2015.0
1,198.0,US,Present,Present,New York,Orphans' Futures Alliance,1.0,2013.0
2,198.0,US,8,2014,"College Park, MD",Department of Transportation Services (DOTS),2.0,2013.0
3,198.0,US,Present,Present,,Upper Room House of Prayer,5.0,2010.0
4,198.0,US,Present,Present,"Redding, California Area",Bethel Church,2.0,2015.0
5,198.0,US,Present,Present,New York,Orphans' Futures Alliance,1.0,2013.0
6,198.0,US,8,2014,"College Park, MD",Department of Transportation Services (DOTS),2.0,2013.0
7,198.0,US,Present,Present,,Upper Room House of Prayer,5.0,2010.0
0,199.0,US,Present,Present,San Francisco Bay Area,Sony Interactive Entertainment America,11.0,2016.0
1,199.0,US,3,2015,"Redwood City, California",Monotype Imaging,8.0,2010.0
2,199.0,US,Present,Present,"Redwood City, California",Independent,,2013.0
3,199.0,US,5,2010,"San Francisco, California",Sega Studios San Francisco,10.0,2007.0
4,199.0,US,8,2007,"San Jose, California","Microsystems Development Technologies, Inc.",10.0,2006.0
5,199.0,US,Present,Present,,Sharks Foundation,10.0,2016.0
